# docs/stats-cache.tsv — backfilled Code-stats:-equivalent rows for
# pre-trailer commits. Generated by `scripts/backfill-stats.sh`;
# consulted by `scripts/log.sh --stats` as a fallback when a
# commit's `Code-stats:` trailer is absent.
#
# Format: tab-separated, one row per commit:
#   <full-sha>\t<files>\t<total>\t<code>\t<docs>
#
# Lines starting with `#` are comments. Unreproducible commits
# (when run with --allow-partial) appear as:
#   # unreproducible <full-sha>: <reason>
#
# Append-only: do not edit existing rows.
5c874025be1b653f7a8a008153075d5fc2ed1e5c	399	59711	26298	24687
d2fcdfd7e2f5d09cc00c2735ff4823bab5be21f0	400	60096	26298	25014
52140ab874ff1d4892a3e4895c8873f95fce331c	411	62294	27925	25320
d51cbafabd9e35d0f0a8e223d7fbcd9c689eff9b	411	62297	27925	25323
69d266f4ffcdf1479a70c7c1d172d88f76e10a76	411	62315	27925	25341
03b5e03707f61b52aec102c9ade02e5455af7b5e	411	62343	27925	25369
2cb0aabd1019e5306e4227890b8d3a281bccdc84	414	62582	28029	25481
448ffeed11be3bed90ea1ac38c09e45dd40300cf	415	63410	28225	25991
5eacfa8a9ff24bf6b03745695994f319bc6d8eff	415	63564	28225	26121
06b7c5bd18fac5544a0ae87b57a0188a2a165890	415	63575	28225	26131
a04c0718f62916b47e11b179dedfa214f0f31709	415	63958	28524	26185
26957b001e6fdd167231195f0d7efe53529416f0	421	64497	28824	26384
c01d59e66dfb891e85928de5ba5e67f874b1127d	422	65069	28824	26895
a9da557d0ef24bf1bbc80c5a7f0e2316dfe9ac4b	423	65324	28830	27104
b3548e10ad8909e4dab0966eeb14c9b0b36cba02	454	68180	31252	27224
208a344974ec6e6a06ae9769d90c45f420220750	455	68468	31252	27481
faa7819468bf8016be39644d5909f994fd274ff7	455	68468	31252	27481
a942d4e54604eb07f06941f2179399f8b671894e	455	68520	31252	27527
f8b19fef81dbe22ba0a9a7f6204d57426f357022	455	68593	31252	27596
8e88ded39c019d980b5f85a91f7075611e7718c5	456	68619	31252	27615
a5c9d84e97c71459eaf2f756c728a3f9e98bef73	456	68650	31252	27640
38f4742faa8c741836b6adc0809b046f3aa61ee5	458	69335	31252	28234
a7492a15ea90092f9ac84d60b2c76e3dfcc5ebcc	459	69817	31305	28586
1f88617572dba234f4755f0eb9766d10ef256788	459	69914	31316	28652
2e040444f39a16d11ab5019fe504d04963f2fc4e	461	70633	31349	29245
8b4c88f878d946c98cc17283ce12751ae59e8037	463	71085	31641	29358
80be8bbce9893ce9cd08b804eb199c4d94849598	512	77744	36463	30291
f9089da732022c8e4816552771ce5ff44f3dd235	512	77762	36463	30308
087aef78f2224e3ddd2893bd8a1ada244a51d595	513	78080	36463	30580
